,Median_hh_income,Total_population,Total_white_population,Percent_white_population,Percent_black_population,Average_hh_size,Percent_hh_built_1950s,Percent_hh_built_1960s,Percent_commute_drive,Percent_commute_walk,Percent_commute_pubtransit,Percent_home_owner_units,Percent_family_hhs,Percent_ed_bachelor_higher,NAME,state,county,tract,suburb_house_decades,Suburbanism_Flag,Housing_Age_Flag,Suburbanism_Extra_Flag,Combined_Flag,GEOID
129,250001.0,2739.0,2479.0,90.5,0.0,3.49,17.1,8.4,40.1,0.8,51.2,741.0,92.6,84.2,"Census Tract 3017, Nassau County, New York",36,059,301700,25.5,0,1,0,0,36059301700
130,133681.0,3134.0,2256.0,72.0,0.0,3.04,17.4,1.2,66.9,1.5,21.4,930.0,79.1,51.6,"Census Tract 3033.01, Nassau County, New York",36,059,303301,18.599999999999998,1,0,0,0,36059303301
131,156397.0,2582.0,2201.0,85.2,2.9,3.21,27.1,8.1,65.3,1.1,25.1,777.0,85.3,69.5,"Census Tract 3034, Nassau County, New York",36,059,303400,35.2,1,1,1,1,36059303400
132,76898.0,7304.0,4889.0,66.9,4.1,2.36,31.1,16.6,63.7,12.3,16.4,1530.0,61.5,46.9,"Census Tract 3036, Nassau County, New York",36,059,303600,47.7,0,1,0,0,36059303600
133,90250.0,4124.0,3536.0,85.7,1.8,2.5,33.2,9.2,66.8,5.2,18.6,1116.0,61.6,47.6,"Census Tract 4045, Nassau County, New York",36,059,404500,42.400000000000006,0,1,0,0,36059404500
134,44958.0,5181.0,1084.0,20.9,31.7,3.41,27.8,26.5,34.2,12.8,29.2,286.0,75.7,14.0,"Census Tract 4072.01, Nassau County, New York",36,059,407201,54.3,0,1,0,0,36059407201
135,103309.0,7008.0,5045.0,72.0,18.9,1.96,0.5,0.0,56.0,23.0,10.6,1032.0,52.6,53.9,"Census Tract 4073.01, Nassau County, New York",36,059,407301,0.5,0,0,0,0,36059407301
136,110319.0,5277.0,1450.0,27.5,46.8,3.54,26.8,8.1,55.7,2.7,30.1,1325.0,82.5,35.4,"Census Tract 4104, Nassau County, New York",36,059,410400,34.9,0,1,0,0,36059410400
137,75979.0,5650.0,1764.0,31.2,54.6,4.08,42.8,5.6,81.3,3.3,7.4,1151.0,85.6,24.2,"Census Tract 4075.02, Nassau County, New York",36,059,407502,48.4,1,1,0,1,36059407502
138,97295.0,6988.0,5865.0,83.9,3.2,3.13,55.0,3.5,80.6,0.0,10.6,2033.0,82.9,31.2,"Census Tract 4088, Nassau County, New York",36,059,408800,58.5,1,1,1,1,36059408800
139,109875.0,4224.0,4033.0,95.5,0.3,2.62,67.8,5.9,75.7,0.4,15.7,1450.0,69.1,41.6,"Census Tract 4097, Nassau County, New York",36,059,409700,73.7,1,1,1,1,36059409700
140,60909.0,1963.0,1921.0,97.9,4.7,2.06,38.4,22.9,85.5,2.1,0.0,612.0,56.9,35.3,"Census Tract 227.01, Oneida County, New York",36,065,022701,61.3,0,1,0,0,36065022701
141,40684.0,4098.0,4075.0,99.4,0.1,2.02,23.8,5.8,86.6,1.3,0.2,1176.0,46.4,17.3,"Census Tract 232, Oneida County, New York",36,065,023200,29.6,0,1,0,0,36065023200
142,58346.0,4547.0,4501.0,99.0,0.7,2.5,9.2,8.8,69.9,7.9,0.0,1363.0,67.2,18.0,"Census Tract 242, Oneida County, New York",36,065,024200,18.0,0,0,0,0,36065024200
143,70056.0,6984.0,6719.0,96.2,2.0,2.42,23.2,22.4,90.2,0.5,0.0,2157.0,68.6,41.3,"Census Tract 253, Oneida County, New York",36,065,025300,45.599999999999994,1,1,1,1,36065025300
144,14301.0,1729.0,833.0,48.2,27.5,2.16,5.4,3.9,52.0,24.1,9.5,98.0,41.2,8.4,"Census Tract 210, Oneida County, New York",36,065,021000,9.3,0,0,0,0,36065021000
145,46042.0,3076.0,2757.0,89.6,9.1,2.33,13.3,24.3,76.9,0.0,0.0,611.0,62.1,15.0,"Census Tract 213.01, Oneida County, New York",36,065,021301,37.6,0,1,0,0,36065021301
146,32313.0,2040.0,1371.0,67.2,29.0,2.66,8.6,3.3,72.2,4.8,2.4,360.0,52.9,17.5,"Census Tract 214.02, Oneida County, New York",36,065,021402,11.899999999999999,0,0,0,0,36065021402
147,49408.0,3299.0,2992.0,90.7,7.6,2.11,31.8,10.8,85.3,2.5,0.3,805.0,48.6,21.8,"Census Tract 224, Oneida County, New York",36,065,022400,42.6,0,1,0,0,36065022400
148,84654.0,3081.0,3003.0,97.5,1.4,2.47,32.7,21.6,84.5,0.0,1.0,1140.0,72.1,34.3,"Census Tract 243.01, Oneida County, New York",36,065,024301,54.300000000000004,1,1,1,1,36065024301
149,59132.0,5416.0,5265.0,97.2,2.2,2.5,10.4,5.6,90.6,1.7,0.6,1599.0,69.1,18.5,"Census Tract 249, Oneida County, New York",36,065,024900,16.0,1,0,0,0,36065024900
150,66366.0,4331.0,4159.0,96.0,2.1,2.48,8.7,8.1,90.9,0.0,0.0,1448.0,69.7,29.1,"Census Tract 255, Oneida County, New York",36,065,025500,16.799999999999997,1,0,0,0,36065025500
151,64961.0,6115.0,5944.0,97.2,1.6,2.46,5.2,13.3,82.3,0.7,0.0,2052.0,70.0,22.9,"Census Tract 230, Oneida County, New York",36,065,023000,18.5,1,0,0,0,36065023000
152,38983.0,4001.0,3211.0,80.3,12.0,2.66,10.9,4.7,75.4,8.3,3.0,721.0,57.7,12.8,"Census Tract 213.02, Oneida County, New York",36,065,021302,15.600000000000001,0,0,0,0,36065021302
153,62884.0,2836.0,2715.0,95.7,2.1,1.84,21.0,9.3,84.2,5.2,0.8,1092.0,51.3,45.4,"Census Tract 217.01, Oneida County, New York",36,065,021701,30.3,0,1,0,0,36065021701
154,69054.0,4574.0,4551.0,99.5,0.5,2.6,15.2,6.7,86.3,1.0,0.2,1535.0,68.8,31.4,"Census Tract 240, Oneida County, New York",36,065,024000,21.9,1,0,1,0,36065024000
155,83119.0,5816.0,5215.0,89.7,3.1,2.45,23.2,6.7,88.2,0.0,0.1,1927.0,69.6,55.4,"Census Tract 254, Oneida County, New York",36,065,025400,29.9,1,1,1,1,36065025400
156,46304.0,1411.0,1407.0,99.7,1.1,2.6,1.8,5.5,85.4,2.8,0.0,450.0,69.9,13.6,"Census Tract 258, Oneida County, New York",36,065,025800,7.3,0,0,0,0,36065025800
157,24750.0,1247.0,944.0,75.7,17.1,1.98,28.4,3.3,71.6,2.8,12.1,261.0,43.4,20.6,"Census Tract 211.03, Oneida County, New York",36,065,021103,31.7,0,1,0,0,36065021103
158,58138.0,2077.0,2048.0,98.6,1.7,1.98,30.6,24.2,92.0,0.0,0.0,804.0,50.5,24.2,"Census Tract 216.02, Oneida County, New York",36,065,021602,54.8,0,1,0,0,36065021602
159,45435.0,2386.0,2185.0,91.6,2.4,2.12,18.4,5.1,81.4,6.8,5.4,614.0,45.0,30.5,"Census Tract 217.02, Oneida County, New York",36,065,021702,23.5,0,1,0,0,36065021702
160,52165.0,2691.0,2612.0,97.1,3.0,2.47,35.3,7.7,76.5,0.8,0.0,831.0,70.8,17.7,"Census Tract 221, Oneida County, New York",36,065,022100,43.0,1,1,0,1,36065022100
161,67132.0,1898.0,1855.0,97.7,1.0,2.28,13.4,6.8,81.1,8.8,0.1,535.0,61.4,47.1,"Census Tract 251, Oneida County, New York",36,065,025100,20.2,0,0,0,0,36065025100
162,52539.0,2517.0,2508.0,99.6,0.7,2.3,5.8,4.4,86.6,4.3,0.0,675.0,63.1,25.6,"Census Tract 257, Oneida County, New York",36,065,025700,10.2,0,0,0,0,36065025700
163,82344.0,4551.0,4445.0,97.7,0.4,2.47,20.1,19.0,89.6,1.5,0.0,1641.0,66.1,44.0,"Census Tract 235.02, Oneida County, New York",36,065,023502,39.1,0,1,0,0,36065023502
164,21159.0,2457.0,1447.0,58.9,12.1,2.98,6.9,1.6,58.1,7.2,7.5,204.0,66.7,11.3,"Census Tract 208.03, Oneida County, New York",36,065,020803,8.5,0,0,0,0,36065020803
165,54816.0,2629.0,2591.0,98.6,0.9,2.49,18.1,11.0,80.7,0.0,2.2,680.0,64.6,24.6,"Census Tract 233, Oneida County, New York",36,065,023300,29.1,0,1,0,0,36065023300
166,49141.0,4557.0,4404.0,96.6,0.6,2.0,20.9,11.1,85.8,1.0,0.0,1680.0,48.0,28.7,"Census Tract 252, Oneida County, New York",36,065,025200,32.0,0,1,0,0,36065025200
167,19107.0,1099.0,592.0,53.9,36.2,2.56,1.7,0.9,69.8,8.2,8.7,131.0,51.6,11.8,"Census Tract 211.01, Oneida County, New York",36,065,021101,2.6,0,0,0,0,36065021101
168,48333.0,4198.0,3472.0,82.7,11.3,2.15,10.2,6.9,74.0,16.5,3.9,685.0,29.3,57.1,"Census Tract 16, Albany County, New York",36,001,001600,17.1,0,0,0,0,36001001600
169,49541.0,3550.0,1812.0,51.0,27.2,2.46,5.4,9.0,40.4,45.1,5.4,202.0,42.0,36.5,"Census Tract 21, Albany County, New York",36,001,002100,14.4,0,0,0,0,36001002100
170,118125.0,2098.0,1959.0,93.4,2.2,2.82,34.8,15.7,83.4,0.6,0.6,688.0,80.9,66.1,"Census Tract 137.06, Albany County, New York",36,001,013706,50.5,1,1,1,1,36001013706
171,98750.0,2654.0,1860.0,70.1,19.1,2.83,15.0,19.5,89.7,0.5,1.4,535.0,79.7,29.8,"Census Tract 137.03, Albany County, New York",36,001,013703,34.5,0,1,0,0,36001013703
172,-666666666.0,2.0,2.0,100.0,50.0,2.0,0.0,0.0,100.0,0.0,0.0,1.0,100.0,-666666666.0,"Census Tract 9402, Allegany County, New York",36,003,940200,0.0,0,0,0,0,36003940200
173,44713.0,3420.0,3343.0,97.7,1.5,2.08,10.2,8.4,77.2,12.0,2.0,967.0,57.3,24.1,"Census Tract 9507, Allegany County, New York",36,003,950700,18.6,0,0,0,0,36003950700
174,44179.0,3212.0,3197.0,99.5,0.0,2.49,8.4,8.6,90.7,2.1,0.0,1069.0,72.6,17.3,"Census Tract 9510, Allegany County, New York",36,003,951000,17.0,1,0,0,0,36003951000
175,47659.0,3693.0,3683.0,99.7,1.0,2.3,8.4,11.8,85.9,3.4,1.0,1272.0,65.6,18.4,"Census Tract 9505, Allegany County, New York",36,003,950500,20.200000000000003,0,0,0,0,36003950500
176,38511.0,3714.0,3611.0,97.2,2.5,2.22,8.2,8.4,86.0,0.4,1.2,1144.0,58.4,15.4,"Census Tract 9506, Allegany County, New York",36,003,950600,16.6,0,0,0,0,36003950600
177,47827.0,3638.0,3614.0,99.3,0.7,2.55,9.7,9.8,72.4,3.8,1.4,1192.0,69.8,18.9,"Census Tract 9504, Allegany County, New York",36,003,950400,19.5,0,0,0,0,36003950400
178,45345.0,4773.0,4702.0,98.5,0.3,2.45,7.7,9.9,80.5,5.0,0.1,1534.0,68.6,13.4,"Census Tract 9512, Allegany County, New York",36,003,951200,17.6,0,0,0,0,36003951200
179,51250.0,2539.0,2469.0,97.2,0.4,2.49,7.4,6.2,92.8,1.3,0.7,862.0,68.9,17.3,"Census Tract 9501, Allegany County, New York",36,003,950100,13.600000000000001,1,0,0,0,36003950100
180,48077.0,6178.0,5383.0,87.1,7.3,2.19,7.9,10.7,43.7,47.6,0.2,721.0,57.1,42.1,"Census Tract 9508, Allegany County, New York",36,003,950800,18.6,0,0,0,0,36003950800
181,42830.0,3933.0,3799.0,96.6,1.2,2.23,9.2,12.9,83.8,2.7,0.0,1052.0,68.6,15.3,"Census Tract 9511, Allegany County, New York",36,003,951100,22.1,1,0,0,0,36003951100
182,52693.0,3652.0,3621.0,99.2,0.1,2.24,6.9,5.8,79.3,4.7,1.4,1257.0,62.2,20.0,"Census Tract 9509, Allegany County, New York",36,003,950900,12.7,0,0,0,0,36003950900
183,41612.0,4880.0,4597.0,94.2,2.6,2.48,6.3,7.9,58.3,27.1,0.0,1143.0,65.1,28.1,"Census Tract 9503, Allegany County, New York",36,003,950300,14.2,0,0,0,0,36003950300
184,68438.0,6114.0,6085.0,99.5,0.3,2.7,14.8,9.1,87.6,0.9,0.0,2089.0,73.3,20.4,"Census Tract 125, Broome County, New York",36,007,012500,23.9,1,1,0,1,36007012500
185,55699.0,5291.0,5215.0,98.6,1.3,2.61,13.0,9.3,90.1,0.0,0.0,1708.0,73.1,23.1,"Census Tract 127.01, Broome County, New York",36,007,012701,22.3,1,1,0,1,36007012701
186,38648.0,3238.0,2899.0,89.5,7.1,2.09,21.8,12.5,71.6,6.6,1.0,1015.0,49.6,21.2,"Census Tract 138, Broome County, New York",36,007,013800,34.3,0,1,0,0,36007013800
187,51519.0,2712.0,2301.0,84.8,3.9,2.04,9.3,6.6,90.3,0.0,2.3,668.0,52.5,37.6,"Census Tract 142, Broome County, New York",36,007,014200,15.9,0,0,0,0,36007014200
188,56603.0,3125.0,2950.0,94.4,2.4,2.06,32.6,33.0,85.0,0.1,0.0,1107.0,59.2,33.5,"Census Tract 132.02, Broome County, New York",36,007,013202,65.6,0,1,0,0,36007013202
189,24821.0,3373.0,463.0,13.7,28.3,2.96,8.6,4.5,12.5,8.8,63.5,47.0,64.9,14.4,"Census Tract 89, Bronx County, New York",36,005,008900,13.1,0,0,0,0,36005008900
190,63267.0,5189.0,2460.0,47.4,30.7,2.97,6.5,23.9,43.7,3.8,44.3,751.0,72.6,27.7,"Census Tract 98, Bronx County, New York",36,005,009800,30.4,0,1,0,0,36005009800
191,31336.0,4510.0,592.0,13.1,35.8,3.21,1.7,5.6,29.2,9.1,53.0,262.0,79.4,15.2,"Census Tract 125, Bronx County, New York",36,005,012500,7.3,0,0,0,0,36005012500
192,24874.0,4423.0,664.0,15.0,46.6,2.73,7.0,3.3,31.7,2.9,60.8,124.0,58.1,13.2,"Census Tract 149, Bronx County, New York",36,005,014900,10.3,0,0,0,0,36005014900
193,25302.0,7489.0,804.0,10.7,24.3,3.35,6.7,6.2,6.8,6.2,84.3,14.0,72.2,8.7,"Census Tract 197, Bronx County, New York",36,005,019700,12.9,0,0,0,0,36005019700
194,27969.0,2410.0,186.0,7.7,25.9,3.01,12.4,14.4,17.6,4.0,68.8,11.0,60.3,10.2,"Census Tract 220, Bronx County, New York",36,005,022000,26.8,0,1,0,0,36005022000
195,31778.0,1534.0,134.0,8.7,29.8,2.71,7.1,10.8,12.7,11.6,63.6,5.0,65.9,22.2,"Census Tract 227.02, Bronx County, New York",36,005,022702,17.9,0,0,0,0,36005022702
196,18750.0,1570.0,358.0,22.8,41.3,2.95,7.8,0.4,12.6,3.4,78.7,16.0,65.1,8.7,"Census Tract 231, Bronx County, New York",36,005,023100,8.2,0,0,0,0,36005023100
197,23311.0,3235.0,558.0,17.2,18.9,3.0,18.5,3.3,7.9,6.7,73.7,0.0,67.1,10.6,"Census Tract 235.01, Bronx County, New York",36,005,023501,21.8,0,0,0,0,36005023501
198,33118.0,6115.0,2742.0,44.8,38.9,2.99,8.7,17.9,36.2,7.3,47.2,249.0,74.9,12.9,"Census Tract 16, Bronx County, New York",36,005,001600,26.599999999999998,0,1,0,0,36005001600
199,-666666666.0,130.0,60.0,46.2,53.8,4.64,0.0,0.0,0.0,0.0,100.0,0.0,100.0,67.3,"Census Tract 24, Bronx County, New York",36,005,002400,0.0,0,0,0,0,36005002400
200,140167.0,5761.0,5419.0,94.1,1.2,3.19,40.8,25.0,64.4,0.0,22.0,1750.0,88.7,60.4,"Census Tract 4134, Nassau County, New York",36,059,413400,65.8,1,1,1,1,36059413400
201,134286.0,2632.0,2561.0,97.3,2.2,3.11,81.7,4.1,80.4,0.0,9.8,826.0,86.6,48.0,"Census Tract 4155, Nassau County, New York",36,059,415500,85.8,1,1,1,1,36059415500
202,69952.0,3117.0,2516.0,80.7,4.9,2.69,13.4,8.7,62.4,20.4,6.8,722.0,57.2,46.3,"Census Tract 5173.01, Nassau County, New York",36,059,517301,22.1,0,0,0,0,36059517301
203,123087.0,6089.0,5723.0,94.0,0.3,3.17,74.8,6.8,81.6,0.3,10.9,1684.0,83.0,36.4,"Census Tract 5203, Nassau County, New York",36,059,520300,81.6,1,1,1,1,36059520300
204,86505.0,6454.0,950.0,14.7,59.5,4.24,35.3,15.4,68.1,1.0,22.3,1355.0,81.7,23.2,"Census Tract 4071.02, Nassau County, New York",36,059,407102,50.699999999999996,1,1,0,1,36059407102
205,57882.0,2680.0,2638.0,98.4,0.3,2.46,10.2,15.0,85.9,3.5,0.0,877.0,67.1,21.1,"Census Tract 243.03, Oneida County, New York",36,065,024303,25.2,0,1,0,0,36065024303
206,95938.0,4824.0,4696.0,97.3,0.2,2.88,44.4,15.6,82.7,0.0,8.8,1393.0,76.1,36.4,"Census Tract 1477.02, Suffolk County, New York",36,103,147702,60.0,1,1,1,1,36103147702
207,89107.0,7101.0,6126.0,86.3,3.6,3.12,1.4,41.3,85.5,0.7,0.5,1755.0,69.9,31.5,"Census Tract 1581.15, Suffolk County, New York",36,103,158115,42.699999999999996,1,1,1,1,36103158115
208,119167.0,4554.0,4145.0,91.0,0.8,2.52,9.8,19.3,86.3,1.2,4.1,1375.0,73.6,64.5,"Census Tract 1582.07, Suffolk County, New York",36,103,158207,29.1,1,1,1,1,36103158207
209,127908.0,7146.0,7007.0,98.1,0.9,3.08,16.1,21.1,81.5,0.0,1.5,2176.0,76.7,48.9,"Census Tract 1583.04, Suffolk County, New York",36,103,158304,37.2,1,1,1,1,36103158304
210,35703.0,3513.0,3389.0,96.5,1.1,2.11,18.5,9.8,78.4,0.8,9.5,660.0,40.7,23.8,"Census Tract 1585.02, Suffolk County, New York",36,103,158502,28.3,0,1,0,0,36103158502
211,92560.0,3957.0,3068.0,77.5,9.4,3.16,29.3,22.1,79.1,0.3,7.9,868.0,66.6,21.8,"Census Tract 1586.08, Suffolk County, New York",36,103,158608,51.400000000000006,0,1,0,0,36103158608
212,117313.0,4742.0,4701.0,99.1,0.3,2.92,24.0,13.1,86.5,0.4,4.6,1395.0,76.1,44.1,"Census Tract 1588.02, Suffolk County, New York",36,103,158802,37.1,1,1,1,1,36103158802
213,50424.0,6138.0,3749.0,61.1,36.7,3.59,14.4,23.0,78.3,0.9,5.3,1071.0,84.9,13.9,"Census Tract 1591.03, Suffolk County, New York",36,103,159103,37.4,1,1,0,1,36103159103
214,92381.0,7026.0,5631.0,80.1,12.9,3.14,2.4,3.1,84.0,0.8,5.1,1046.0,72.3,22.1,"Census Tract 1591.06, Suffolk County, New York",36,103,159106,5.5,1,0,0,0,36103159106
215,103438.0,2050.0,1946.0,94.9,1.6,2.4,24.6,11.4,74.3,3.6,4.6,755.0,68.2,55.2,"Census Tract 1593, Suffolk County, New York",36,103,159300,36.0,0,1,0,0,36103159300
216,99622.0,6365.0,6141.0,96.5,0.4,2.77,9.1,14.7,91.5,0.4,0.0,2112.0,79.1,37.5,"Census Tract 1596.01, Suffolk County, New York",36,103,159601,23.799999999999997,1,1,1,1,36103159601
217,58401.0,6055.0,4421.0,73.0,19.0,2.9,29.3,15.9,74.5,2.0,4.0,1245.0,59.0,11.1,"Census Tract 1698, Suffolk County, New York",36,103,169800,45.2,0,1,0,0,36103169800
218,56799.0,2057.0,1699.0,82.6,15.4,2.32,4.1,2.7,69.1,12.1,6.7,447.0,59.2,29.8,"Census Tract 1701.01, Suffolk County, New York",36,103,170101,6.8,0,0,0,0,36103170101
219,65052.0,9632.0,7394.0,76.8,20.6,3.13,21.8,21.7,80.0,3.5,5.1,1582.0,57.1,12.8,"Census Tract 1904.01, Suffolk County, New York",36,103,190401,43.5,0,1,0,0,36103190401
220,113403.0,5160.0,4663.0,90.4,1.9,2.59,7.0,10.9,70.6,2.4,6.9,1743.0,65.0,62.2,"Census Tract 1907.07, Suffolk County, New York",36,103,190707,17.9,0,0,0,0,36103190707
221,175875.0,2382.0,2341.0,98.3,1.3,2.62,26.6,18.4,75.9,0.0,15.9,861.0,78.7,70.3,"Census Tract 1104.01, Suffolk County, New York",36,103,110401,45.0,1,1,1,1,36103110401
222,108850.0,7405.0,7209.0,97.4,1.6,2.43,14.9,16.9,77.1,1.7,10.8,2372.0,66.4,61.6,"Census Tract 1106, Suffolk County, New York",36,103,110600,31.799999999999997,0,1,0,0,36103110600
223,65689.0,8165.0,4203.0,51.5,9.0,3.7,40.9,18.5,79.2,4.2,6.3,1658.0,72.0,25.6,"Census Tract 1111, Suffolk County, New York",36,103,111100,59.4,0,1,0,0,36103111100
224,72542.0,4341.0,3194.0,73.6,24.3,2.88,36.3,30.3,79.1,0.0,8.2,942.0,63.7,44.1,"Census Tract 1115.03, Suffolk County, New York",36,103,111503,66.6,0,1,0,0,36103111503
225,119505.0,3990.0,3596.0,90.1,3.3,3.03,26.4,32.4,92.4,0.0,2.6,1274.0,80.7,45.1,"Census Tract 1353.01, Suffolk County, New York",36,103,135301,58.8,1,1,1,1,36103135301
226,120000.0,3230.0,3050.0,94.4,2.5,2.65,9.4,44.0,82.7,1.8,3.7,1169.0,74.2,47.3,"Census Tract 1353.04, Suffolk County, New York",36,103,135304,53.4,1,1,1,1,36103135304
227,74464.0,6648.0,4159.0,62.6,13.5,4.49,23.0,40.9,77.4,0.5,1.6,1185.0,89.3,13.6,"Census Tract 1456.02, Suffolk County, New York",36,103,145602,63.9,1,1,0,1,36103145602
228,34112.0,5154.0,1974.0,38.3,32.6,3.08,0.8,5.9,52.3,6.7,20.0,454.0,68.3,16.8,"Census Tract 61, Erie County, New York",36,029,006100,6.7,0,0,0,0,36029006100
229,49625.0,2412.0,1782.0,73.9,18.2,1.66,9.3,10.7,79.6,4.1,5.7,464.0,30.1,56.9,"Census Tract 66.02, Erie County, New York",36,029,006602,20.0,0,0,0,0,36029006602
230,94605.0,4362.0,4179.0,95.8,1.7,2.54,21.6,56.5,87.6,0.5,0.0,1570.0,73.4,64.2,"Census Tract 91.04, Erie County, New York",36,029,009104,78.1,1,1,1,1,36029009104
231,46215.0,4426.0,4096.0,92.5,5.3,2.01,12.0,41.9,89.7,0.8,0.0,1660.0,55.4,17.0,"Census Tract 100.02, Erie County, New York",36,029,010002,53.9,0,1,0,0,36029010002
232,65525.0,2899.0,2466.0,85.1,13.0,2.22,1.6,4.2,82.1,1.0,7.4,745.0,52.1,60.2,"Census Tract 52.01, Erie County, New York",36,029,005201,5.800000000000001,0,0,0,0,36029005201
233,44471.0,1825.0,974.0,53.4,31.6,1.89,34.6,6.7,60.2,9.1,12.0,312.0,47.0,42.3,"Census Tract 72.02, Erie County, New York",36,029,007202,41.300000000000004,0,1,0,0,36029007202
234,78065.0,8188.0,7824.0,95.6,0.9,2.55,33.4,12.2,88.5,0.0,0.0,2912.0,67.2,40.6,"Census Tract 73.02, Erie County, New York",36,029,007302,45.599999999999994,1,1,1,1,36029007302
235,49681.0,5764.0,5340.0,92.6,1.5,1.93,42.4,19.1,82.6,1.0,0.5,1951.0,42.4,36.9,"Census Tract 81.01, Erie County, New York",36,029,008101,61.5,0,1,0,0,36029008101
236,74038.0,4144.0,3848.0,92.9,5.0,2.2,20.2,8.1,83.6,4.3,2.0,1287.0,58.1,62.9,"Census Tract 89, Erie County, New York",36,029,008900,28.299999999999997,0,1,0,0,36029008900
237,66353.0,6644.0,6163.0,92.8,4.9,2.31,36.0,15.3,87.8,1.4,0.4,2053.0,63.6,52.2,"Census Tract 95.02, Erie County, New York",36,029,009502,51.3,0,1,0,0,36029009502
238,45644.0,3615.0,3380.0,93.5,4.6,2.23,33.2,6.7,82.4,2.8,0.3,1078.0,57.2,12.8,"Census Tract 99, Erie County, New York",36,029,009900,39.900000000000006,0,1,0,0,36029009900
239,87738.0,8312.0,8167.0,98.3,0.3,2.77,16.1,6.1,93.4,0.0,0.9,2914.0,77.8,37.4,"Census Tract 131.02, Erie County, New York",36,029,013102,22.200000000000003,1,0,1,0,36029013102
240,61759.0,6195.0,6032.0,97.4,0.6,2.48,12.8,19.2,91.1,3.4,1.0,1804.0,68.8,25.9,"Census Tract 132.01, Erie County, New York",36,029,013201,32.0,1,1,0,1,36029013201
241,89761.0,7145.0,6903.0,96.6,1.8,2.43,18.7,3.3,91.0,1.1,0.5,2243.0,67.9,34.8,"Census Tract 135.01, Erie County, New York",36,029,013501,22.0,1,0,1,0,36029013501
242,106250.0,2259.0,1559.0,69.0,25.7,2.6,16.5,4.0,69.3,1.1,13.4,545.0,60.6,52.3,"Census Tract 109.01, Westchester County, New York",36,119,010901,20.5,0,0,0,0,36119010901
243,132407.0,5943.0,4984.0,83.9,8.7,2.52,20.6,5.2,63.6,3.3,20.8,1570.0,71.3,63.8,"Census Tract 114, Westchester County, New York",36,119,011400,25.8,1,1,1,1,36119011400
244,132868.0,2985.0,2566.0,86.0,0.8,2.61,24.8,6.9,52.1,3.1,33.2,875.0,79.1,64.7,"Census Tract 117, Westchester County, New York",36,119,011700,31.700000000000003,0,1,0,0,36119011700
245,113071.0,7275.0,6209.0,85.3,3.8,2.66,20.5,11.4,70.8,4.5,16.2,2021.0,68.4,60.7,"Census Tract 122, Westchester County, New York",36,119,012200,31.9,0,1,0,0,36119012200
246,20357.0,1759.0,550.0,31.3,51.3,2.47,9.0,6.8,60.6,6.7,21.1,76.0,55.8,11.1,"Census Tract 10, Westchester County, New York",36,119,001000,15.8,0,0,0,0,36119001000
247,83500.0,6288.0,3541.0,56.3,16.3,2.74,26.4,32.7,55.5,0.1,18.2,1634.0,67.4,35.7,"Census Tract 8.01, Westchester County, New York",36,119,000801,59.1,0,1,0,0,36119000801
248,84881.0,1959.0,388.0,19.8,55.6,3.45,22.5,13.4,59.9,5.9,14.7,387.0,82.6,26.7,"Census Tract 18, Westchester County, New York",36,119,001800,35.9,0,1,0,0,36119001800
249,87308.0,4656.0,3561.0,76.5,10.2,2.22,27.0,38.4,65.0,2.1,24.6,1763.0,54.6,44.1,"Census Tract 21.04, Westchester County, New York",36,119,002104,65.4,0,1,0,0,36119002104
250,76937.0,3858.0,2763.0,71.6,20.7,1.98,37.2,3.1,59.1,6.5,29.5,1490.0,49.4,45.9,"Census Tract 24.02, Westchester County, New York",36,119,002402,40.300000000000004,0,1,0,0,36119002402
251,51997.0,3391.0,107.0,3.2,92.4,3.42,6.1,11.2,51.3,1.8,29.4,313.0,68.6,16.1,"Census Tract 30, Westchester County, New York",36,119,003000,17.299999999999997,0,0,0,0,36119003000
252,32917.0,1968.0,385.0,19.6,61.0,3.06,11.9,4.3,40.0,11.6,37.1,92.0,71.4,11.3,"Census Tract 35, Westchester County, New York",36,119,003500,16.2,0,0,0,0,36119003500
253,62071.0,4982.0,1720.0,34.5,64.3,2.59,39.2,5.4,63.0,0.5,30.2,1245.0,55.1,39.4,"Census Tract 42, Westchester County, New York",36,119,004200,44.6,0,1,0,0,36119004200
254,81767.0,1443.0,826.0,57.2,38.9,2.27,28.1,11.4,66.0,0.3,26.5,280.0,56.7,52.0,"Census Tract 45, Westchester County, New York",36,119,004500,39.5,0,1,0,0,36119004500
255,250001.0,3561.0,3320.0,93.2,2.6,3.58,11.1,1.7,31.8,4.7,45.5,863.0,93.1,86.8,"Census Tract 47, Westchester County, New York",36,119,004700,12.799999999999999,0,0,0,0,36119004700
256,139107.0,4708.0,4276.0,90.8,2.6,2.93,27.3,9.8,68.9,0.4,22.2,1529.0,81.3,61.5,"Census Tract 50.02, Westchester County, New York",36,119,005002,37.1,1,1,1,1,36119005002
257,87273.0,3343.0,2326.0,69.6,15.0,1.83,18.4,16.6,66.1,1.3,17.4,1395.0,45.5,62.4,"Census Tract 108.03, Westchester County, New York",36,119,010803,35.0,0,1,0,0,36119010803
258,124500.0,5835.0,2646.0,45.3,41.6,2.64,36.5,21.1,71.9,0.0,14.2,1745.0,68.9,61.4,"Census Tract 109.02, Westchester County, New York",36,119,010902,57.6,1,1,0,1,36119010902
